Series,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Ecuador,ECU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,El Salvador,SLV,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Equatorial Guinea,GNQ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Eritrea,ERI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Estonia,EST,17314.1579034553,..,19529.3931231184,22178.3069676296,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Eswatini,SWZ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Ethiopia,ETH,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Euro area,EMU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Europe & Central Asia,ECS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,European Union,EUU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Faroe Islands,FRO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Fiji,FJI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Finland,FIN,33033.5016834159,..,33408.3629345215,33915.763180656,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Fragile and conflict affected situations,FCS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,France,FRA,28524.5738130611,..,29515.5433306266,30871.9197004,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,French Polynesia,PYF,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Gabon,GAB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Gambia, The",GMB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Georgia,GEO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Germany,DEU,54426.231143996,..,56534.6952501244,60507.1679281012,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Ghana,GHA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Gibraltar,GIB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Global Partnership for Education,FTI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Greece,GRC,18679.3191114494,..,19374.297711278,19825.3781179507,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Greenland,GRL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Grenada,GRD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Guam,GUM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Guatemala,GTM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Guinea,GIN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Guinea-Bissau,GNB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Guyana,GUY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Haiti,HTI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,High income,HIC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Honduras,HND,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Hong Kong SAR, China",HKG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Hungary,HUN,13299.5905478387,..,14226.931815337,14544.6029681299,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,IBRD only,IBD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Iceland,ISL,..,..,35755.8952012817,38335.8433695072,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,IDA & IBRD total,IBT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,IDA blend,IDB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,IDA only,IDX,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,IDA total,IDA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,India,IND,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Indonesia,IDN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Iraq,IRQ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Ireland,IRL,30733.4095445545,..,33961.8509339358,36552.6011631205,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Isle of Man,IMN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Israel,ISR,19506.7474826237,..,20050.68822951,21276.1511317154,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Italy,ITA,27941.5534341098,..,28513.778967499,30403.287804628,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Jamaica,JAM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Japan,JPN,29009.3163405705,..,30631.0134363192,30560.43809263,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Jordan,JOR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kazakhstan,KAZ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kenya,KEN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kiribati,KIR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Korea, Rep.",KOR,28352.0779044335,..,30395.0870859946,32485.2266806741,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kosovo,XKX,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kuwait,KWT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Kyrgyz Republic,KGZ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lao PDR,LAO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Late-demographic dividend,LTE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Latin America & Caribbean,LCN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Latvia,LVA,8554.81683714692,..,14251.9308222456,14494.2209622671,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Least developed countries: UN classification,LDC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lebanon,LBN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lending category not classified,LNX,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lesotho,LSO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Liberia,LBR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Libya,LBY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Liechtenstein,LIE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lithuania,LTU,..,..,19385.2025430348,20254.6249929894,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Low & middle income,LMY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Low income,LIC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Lower middle income,LMC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Luxembourg,LUX,68347.9132140423,..,70192.2790503556,74400.1200847976,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Macao SAR, China",MAC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Madagascar,MDG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Malawi,MWI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Malaysia,MYS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Maldives,MDV,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mali,MLI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Malta,MLT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Marshall Islands,MHL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mauritania,MRT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mauritius,MUS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mayotte,MYT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mexico,MEX,17271.1910055443,..,19893.4352600088,20851.4776702642,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Middle East & North Africa,MEA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Middle income,MIC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Moldova,MDA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Monaco,MCO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mongolia,MNG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Montenegro,MNE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Morocco,MAR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Mozambique,MOZ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,Myanmar,MMR,..,..,..,..,..,..
