Country Name,Country Code,Series,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
St. Martin (French part),MAF,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
St. Martin (French part),MAF,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
St. Martin (French part),MAF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
St. Vincent and the Grenadines,VCT,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,44.40113,45.40729,46.19367,..,..
St. Vincent and the Grenadines,VCT,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Sub-Saharan Africa,SSF,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Sub-Saharan Africa,SSF,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Sub-Saharan Africa,SSF,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Sub-Saharan Africa,SSF,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Sub-Saharan Africa,SSF,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Sub-Saharan Africa,SSF,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Sub-Saharan Africa,SSF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,205161156,210021467,213237238,..,..
Sub-Saharan Africa (excluding high income),SSA,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,205157849,210018281,213234175,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,205161156,210021467,213237238,..,..
Sudan,SDN,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Sudan,SDN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Sudan,SDN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Sudan,SDN,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Sudan,SDN,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Sudan,SDN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Sudan,SDN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,9773917,..,..
Suriname,SUR,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Suriname,SUR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Suriname,SUR,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Suriname,SUR,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Suriname,SUR,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Suriname,SUR,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Suriname,SUR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,23562,..,..
Sweden,SWE,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,499.444690059301,..,..
Sweden,SWE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,39285.76704,..,..,..,..
Sweden,SWE,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,37565.8850840792,40822.5756149736,..,..
Sweden,SWE,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,36689.3477654507,39130.9633155772,..,..
Sweden,SWE,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,36191.5997880867,38489.4721136825,..,..
Sweden,SWE,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,37565.8850840792,40347.8721255715,..,..
Sweden,SWE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Switzerland,CHE,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,495.276287968577,..,..
Switzerland,CHE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,34268.50789,..,..,..,..
Switzerland,CHE,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,71248.9117976584,73249.845997648,..,..
Switzerland,CHE,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,56350.8049792117,58016.8860760783,..,..
Switzerland,CHE,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,52743.2572894964,54388.46702386,..,..
Switzerland,CHE,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,63307.9583618463,65009.7201484532,..,..
Switzerland,CHE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Syrian Arab Republic,SYR,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Syrian Arab Republic,SYR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Syrian Arab Republic,SYR,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Syrian Arab Republic,SYR,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Syrian Arab Republic,SYR,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Syrian Arab Republic,SYR,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Syrian Arab Republic,SYR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Tajikistan,TJK,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Tajikistan,TJK,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Tajikistan,TJK,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Tajikistan,TJK,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Tajikistan,TJK,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Tajikistan,TJK,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Tajikistan,TJK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Tanzania,TZA,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Tanzania,TZA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,2205.24132,1970.96486,..,..
Tanzania,TZA,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Tanzania,TZA,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Tanzania,TZA,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Tanzania,TZA,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Tanzania,TZA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Thailand,THA,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,425.813449977136,..,..
Thailand,THA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Thailand,THA,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Thailand,THA,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Thailand,THA,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Thailand,THA,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Thailand,THA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,3589297,..,..
Timor-Leste,TLS,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Timor-Leste,TLS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,133.3432,113.6506,106.555,..,..
Timor-Leste,TLS,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Timor-Leste,TLS,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Timor-Leste,TLS,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Timor-Leste,TLS,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Timor-Leste,TLS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,251931,..,..
Togo,TGO,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Togo,TGO,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,222.20468,239.9097,287.7405,..,..
Togo,TGO,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Togo,TGO,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Togo,TGO,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Togo,TGO,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Togo,TGO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Tokelau,TKL,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Tokelau,TKL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Tokelau,TKL,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Tokelau,TKL,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Tokelau,TKL,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Tokelau,TKL,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Tokelau,TKL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Tonga,TON,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Tonga,TON,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Tonga,TON,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Tonga,TON,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Tonga,TON,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Tonga,TON,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Tonga,TON,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,390,..,..
Trinidad and Tobago,TTO,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Trinidad and Tobago,TTO,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Trinidad and Tobago,TTO,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Trinidad and Tobago,TTO,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Trinidad and Tobago,TTO,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Trinidad and Tobago,TTO,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Trinidad and Tobago,TTO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Tunisia,TUN,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Tunisia,TUN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Tunisia,TUN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Tunisia,TUN,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Tunisia,TUN,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Tunisia,TUN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Tunisia,TUN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Turkey,TUR,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,468.299618695693,..,..
